Cartel Vertical,Anonymized Client ID,Anonymized Sub Org ID,Org Created,Anonymized User ID,Anonymized Event ID,Event Created,Has Location,Last Chat Response Date,Admin First Response Date,First Chat Response Date,Eventcategory (group),Number of Records,adminchats,Adminflag,Anonymous,averagelen,chatcount,Event Text,Eventcategory,eventid (Custom SQL Query),Testflag,userchats,chat_count,,,,
HigherEd,97-83-108-77-111-67-110-103-97-77-116-,97-83-108-77-111-67-110-103-97-77-116-,3/31/2016 19:50,3717544,2124639,10/30/2019 20:41,TRUE,10/30/2019 20:48,,10/30/2019 20:43,Suspicious Activity,1,0,0,1,63.77777778,9,"There is a young man dressed in blue pajama pants and red slides walking around campus growling/barking and talking to himself. He looks to be about ##-##, around # ft tall, black male, has no back pack or bag. Last seen by science building [ACRONYM] I don't know if this is an issue at all but would rather be safe than sorry.",Suspicious Activity,2124739,0,0,9,,,,
HigherEd,101-75-110-97-119-101-110-118-101-97-110-,101-75-110-97-119-101-110-118-101-97-110-,9/1/2015 12:38,2646327,2124700,10/30/2019 21:11,TRUE,10/30/2019 21:19,,10/30/2019 21:12,Emergency Message,1,0,0,0,58.53846154,13,"Hi, I am the [ORG] in building ###. I live in ### and my roommate had been threatening me and she was just banging on my door really hard. she is scaring me and I'm not sure what to do.",Emergency Message,2124800,0,0,13,,,,
HigherEd,00-86-00-00-00-00-85-00-67-00-32-,00-86-00-00-00-00-85-00-67-00-00-,8/15/2013 1:06,4843085,2124745,10/30/2019 21:31,TRUE,10/30/2019 22:03,,10/30/2019 21:32,Suspicious Activity,1,0,0,0,111.2857143,7,"I was leaving cabell library, when a guy about my height (#'#) looked middle eastern with an oversized black or dark navy jacket started pacing in the elevator. I found this odd and knew he was nervous about something, and thought maybe he wanted to steal my AirPods I was wearing. We reached the first floor of the library and I walked slow and waiting for him to go out before me. When I was outside I saw he had turned left, which was the opposite of where I was going (which was to the right around the corner of the building). However, I still felt unsafe so I kept looking over my shoulders as I walked up the block. That's when I saw him come around the corner and walk in my direction. You could tell he wasn't expecting me to see him, and he hesitated to continue but then proceeded to walk up towards me. I stopped and started acting like I was waiting for someone. He then passed me and continued to walk up the block. I decided to walk back into the library for me to get my keys out my bag which have a pepper spray attached and get a hold of someone to talk too on the phone as I walked to my car. When I finally was on the phone with pepper spray in hand I walked back out and when I turned the corner the man was returning back down the block toward the library again. He looked at me, and I think he may have noticed I had my pepper spray in my hand and passed me once again. This time I speed walked up the block, consistently looking over my shoulder, and turned left at the corner and got into my car. This incident really scared me; I'm not sure if I am over paranoid. But, I felt like his actions were suspicious. He always kept swinging his hand in his coat pocket and looked anxious or nervous whenever I saw him. Thank you for your time, I hope this is helpful.",Suspicious Activity,2124845,0,0,7,,,,
HigherEd,00-86-00-00-00-00-85-00-67-00-32-,00-86-00-00-00-00-85-00-67-00-00-,8/15/2013 1:06,6156522,2124894,10/30/2019 22:50,TRUE,10/30/2019 23:39,,10/30/2019 22:52,Drugs/Alcohol,1,0,0,0,104.0909091,11,####A is smoking [GPE].,Drugs/Alcohol,2124994,0,0,11,,,,
HigherEd,119-76-105-111-100-101-110-121-111-111-103-,119-76-105-111-100-101-110-121-111-111-103-,8/14/2014 18:52,5068177,2124940,10/30/2019 23:20,TRUE,10/30/2019 23:25,,10/30/2019 23:22,Emergency Message,1,0,0,0,79.2,5,Can someone come to Cox ###. I hear noises I don't like I'm too scared right now to say more. It's my first night here.,Emergency Message,2125040,0,0,5,,,,
HigherEd,104-83-105-114-110-101-117-117-111-114-116-,104-83-105-114-110-101-117-117-111-114-116-,2/7/2018 16:00,5070077,2125039,10/31/2019 0:15,TRUE,10/31/2019 0:28,,10/31/2019 0:16,Suspicious Activity,1,0,0,1,18.27272727,11,Cars are speeding towards pedestrians at night by conn,Suspicious Activity,2125139,0,0,11,,,,
HigherEd,101-85-111-115-105-101-105-116-110-115-118-,101-85-111-115-105-101-105-116-110-115-118-,11/11/2015 21:21,2867930,2125710,10/31/2019 9:02,TRUE,10/31/2019 12:25,,10/31/2019 9:09,Theft / Lost Item,1,0,0,0,44.25,4,"[ORG], ayer dejé [ORG] cargador blanco [PERSON] en [ORG] salón ###, [PERSON] tendrán ahí?",Theft / Lost Item,2125810,0,0,4,,,,
HigherEd,114-67-99-108-32-99-110-116-101-108-116-,114-67-99-108-32-99-110-116-101-108-116-,4/13/2015 21:37,4964306,2125789,10/31/2019 9:57,TRUE,10/31/2019 10:03,,10/31/2019 9:59,Suspicious Activity,1,0,0,1,30,4,"Not sure if you've already gotten this report yet, but someone (or multiple people) went through Copernicus garage last night and egged cars and put ketchup on them. The pictured car is on [PERSON] This can be incredibly damaging to other people's property as you know and hopefully those responsible will be found and held responsible. Thank you!",Suspicious Activity,2125889,0,0,4,,,,
HigherEd,101-85-110-115-105-32-105-101-110-115-118-,101-85-110-115-105-32-105-101-110-115-118-,8/10/2018 13:48,3077564,2126019,10/31/2019 12:26,TRUE,10/31/2019 12:52,,10/31/2019 12:28,Suspicious Activity,1,0,0,0,63.85714286,7,i was with my sister walking to her car to get [ORG] and this guy in his car stopped in the road like slowed down and was following us and was telling us to come to him and he would be our sugar daddy and I ignored him and he kept yelling at us and I was like no and he's like ya I'll give u ####$ come to my car and cars pulled up behind him so he had to speed away it was on [NORP] ave. It was a grey darker car like a [ORG] but not sure if it was a [ORG] because I was trying to call my friends and get away,Suspicious Activity,2126119,0,0,7,,,,
HigherEd,104-78-114-80-97-105-114-105-111-80-116-,104-78-114-80-97-105-114-105-111-80-116-,5/4/2015 15:46,4787803,2126056,10/31/2019 12:51,TRUE,10/31/2019 13:23,,10/31/2019 12:53,Emergency Message,1,0,0,0,38.5,4,"Someone is parked in my reserved space. This happens [DATE], so I often don't have a place to park. If someone could come ticket this car, I would greatly appreciate it!",Emergency Message,2126156,0,0,4,,,,
HigherEd,101-85-111-115-105-101-105-116-110-115-118-,101-85-111-115-105-101-105-116-110-115-118-,11/11/2015 21:21,2199890,2126273,10/31/2019 15:06,TRUE,10/31/2019 15:13,,10/31/2019 15:08,Theft / Lost Item,1,0,0,0,41.7,10,[PERSON] azul en el salón de audiovisual ubicado en el [ACRONYM] de la universidad,Theft / Lost Item,2126373,0,0,10,,,,
HigherEd,101-85-111-115-105-101-105-116-110-115-118-,101-85-111-115-105-101-105-116-110-115-118-,11/11/2015 21:21,2681998,2126276,10/31/2019 15:07,FALSE,10/31/2019 16:38,,10/31/2019 15:13,Theft / Lost Item,1,0,0,1,48.77777778,9,No les han llevado [ORG] cargador [PERSON] blanco en estas dos semanas?,Theft / Lost Item,2126376,0,0,9,,,,
HigherEd,32-89-00-110-105-116-108-00-97-110-101-,32-89-00-110-105-116-108-00-97-110-101-,1/15/2015 19:54,286627,2126631,10/31/2019 18:27,TRUE,10/31/2019 18:30,,10/31/2019 18:28,Emergency Message,1,0,0,0,45.4,5,"My black bike got stolen from inside [PERSON] [DATE] and just now (#pm) [DATE]. I had secured it with a U lock to the rack by the wheel, and when I went to look just now only the wheel was left. I'm wondering if there's any possibility of trying to locate it? Thanks.",Emergency Message,2126731,0,0,5,,,,
HigherEd,80-85-00-109-98-00-67-00-78-109-32-,80-85-00-109-98-00-67-00-78-109-32-,7/6/2016 23:22,6087894,2126658,10/31/2019 18:43,TRUE,10/31/2019 18:49,,10/31/2019 18:44,Drugs/Alcohol,1,0,0,1,31,7,My Roomate does this. Room ###a,Drugs/Alcohol,2126758,0,0,7,,,,
HigherEd,68-79-118-109-105-85-100-114-108-109-32-,68-79-118-109-105-85-100-114-108-109-32-,8/11/2014 13:09,6076631,2126722,10/31/2019 19:18,TRUE,10/31/2019 19:27,,10/31/2019 19:20,Suspicious Activity,1,0,0,1,107.75,4,Was stalked by a man dressed like a murderer with a bloody face mask in [ACRONYM] lot # at the dark end by dumpster. When screamed at male he ran away scream-laughing through killam off campus.,Suspicious Activity,2126822,0,0,4,,,,
HigherEd,110-83-00-101-32-00-119-00-101-101-97-,110-83-00-101-00-00-119-00-101-101-97-,6/8/2016 16:19,289388,2126787,10/31/2019 19:55,TRUE,10/31/2019 19:57,,10/31/2019 19:56,Emergency Message,1,0,0,0,47.25,4,Hello! I am locked out of my room ([PERSON] ##). Is there an officer that can come let me in?,Emergency Message,2126887,0,0,4,,,,
HigherEd,00-86-00-00-00-00-85-00-67-00-32-,00-86-00-00-00-00-85-00-67-00-00-,8/15/2013 1:06,6089561,2126867,10/31/2019 20:33,TRUE,10/31/2019 20:40,,10/31/2019 20:34,Drugs/Alcohol,1,0,0,0,52.45454546,11,"Hello, I am a driver for the housing complex ""The James"" and I suspect marijuana usage on my shuttle bus by unidentified passengers, utilizing some sort of vaping tool. I say unidentified because, I am driving and am unable to determine the source of the odor. I do not believe that the smell is coming from a vehicle that passed by the shuttle bus, because the odor comes and goes and seems to be steady within the vehicle. Please dispatch a car to my location for assistance. Thank you!",Drugs/Alcohol,2126967,0,0,11,,,,
HigherEd,101-85-99-115-105-32-105-109-110-115-118-,101-85-99-115-105-32-105-109-110-115-118-,7/9/2013 14:58,4412632,2127017,10/31/2019 21:50,TRUE,10/31/2019 22:19,,10/31/2019 21:51,Suspicious Activity,1,0,0,0,33.14285714,7,car alarm sounding in x lot,Suspicious Activity,2127117,0,0,7,,,,
HigherEd,101-85-108-115-105-32-105-119-110-115-118-,101-85-108-115-105-32-105-119-110-115-118-,6/3/2014 14:11,4217142,2127106,10/31/2019 22:35,FALSE,11/1/2019 1:15,,10/31/2019 22:37,Drugs/Alcohol,1,0,0,1,124.1666667,6,"### w main st drugs, alcohol, loud music, underage drinking",Drugs/Alcohol,2127206,0,0,6,,,,
HigherEd,110-83-00-101-32-00-119-00-101-101-97-,110-83-00-101-00-00-119-00-101-101-97-,6/8/2016 16:19,303030,2127112,10/31/2019 22:37,TRUE,10/31/2019 22:49,,10/31/2019 22:38,Emergency Message,1,0,0,1,149.5,4,"Hey, we had a run in with [PERSON] and we are a bit concerned about her state. Not sure if this is the best way to go about this, but we would just like to maybe make a report.",Emergency Message,2127212,0,0,4,,,,
HigherEd,105-86-00-105-97-32-114-00-105-105-103-,105-86-00-105-97-00-114-00-105-105-103-,2/3/2014 16:30,4755701,2127125,10/31/2019 22:44,TRUE,10/31/2019 23:17,,10/31/2019 22:45,Drugs/Alcohol,1,0,0,1,38.33333333,6,"There's a really bad party at [DATE] [FAC] [GPE], [GPE] [DATE] [GPE] And there serving to much alcohol to minors they need to leave because to many people are getting messed up and there could be thc there",Drugs/Alcohol,2127225,0,0,6,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,5790657,2127179,10/31/2019 23:11,FALSE,10/31/2019 23:17,,10/31/2019 23:12,Harassment / Abuse,1,0,0,0,27.5,8,[ORG]. Someone has stolen my pajamas. I locked my door all night but someone stole them somehow. This is theft and I want my property back!,Harassment / Abuse,2127279,0,0,8,,,,
HigherEd,32-89-00-110-105-116-108-00-97-110-101-,32-89-00-110-105-116-108-00-97-110-101-,1/15/2015 19:54,809836,2127209,10/31/2019 23:24,TRUE,11/1/2019 0:07,,10/31/2019 23:29,Suspicious Activity,1,0,0,0,51.78947368,19,"There is someone in the third floor of [DATE] Chapel Street who is banging on the door of another apartment door and throwing keys against that door, insisting that it is her apartment and that she can't get in.",Suspicious Activity,2127309,0,0,19,,,,
HigherEd,67-85-00-97-114-32-67-00-78-97-32-,67-85-00-97-114-00-67-00-78-97-32-,11/1/2013 18:18,6259470,2127218,10/31/2019 23:27,FALSE,10/31/2019 23:30,,10/31/2019 23:28,Emergency Message,1,0,0,1,40.2,5,"What looks like to be a party with underage drinking at [DATE] E [ORG], [GPE], [GPE] [DATE] may be a fraternity",Emergency Message,2127318,0,0,5,,,,
HigherEd,105-86-00-105-97-32-114-00-105-105-103-,105-86-00-105-97-00-114-00-105-105-103-,2/3/2014 16:30,4755701,2127246,10/31/2019 23:40,TRUE,10/31/2019 23:47,,10/31/2019 23:42,Drugs/Alcohol,1,0,0,1,81.5,6,"[DATE] [FAC] [GPE], [GPE] [DATE] [GPE] [ORG] and alcohol consumed by minors some may need help",Drugs/Alcohol,2127346,0,0,6,,,,
HigherEd,116-83-111-77-105-115-105-108-97-77-110-,116-83-111-77-105-115-105-108-97-77-110-,2/23/2014 18:05,1023144,2127271,10/31/2019 23:56,TRUE,11/1/2019 0:11,,11/1/2019 0:00,Mental Health,1,0,0,1,67,12,Hi im in a troubling situation and im not sure what to do. One of my suite mates is sick in the bathroom from what I can only assume is too much drinking. His girlfriend is taking care of him and when I saw this I felt bad so I told him I was sorry it happened. The girlfriend got really mad at me and aggressively told me he was fine and it made me really upset and I have anxiety now and I don't know what to do. I cannot tell you where this is because my roommates will know it was me and they will be mad at me.,Mental Health,2127371,0,0,12,,,,
HigherEd,101-85-117-115-105-32-105-104-110-115-118-,101-85-117-115-105-32-105-104-110-115-118-,9/9/2014 21:20,673873,2127456,11/1/2019 1:58,TRUE,11/1/2019 2:33,,11/1/2019 2:07,Harassment / Abuse,1,0,0,0,52.42857143,7,An adult male dressed up in a full clown outfit/mask and his two buddies harassed my two friends and I when we were walking on [NORP] Ave by [PERSON] to go to a party around ##pm on [DATE]. He and his friends approached us and followed us for several blocks until giving up when we reached our destination. They disappeared after.,Harassment / Abuse,2127556,0,0,7,,,,
HigherEd,105-77-103-68-97-108-97-00-105-68-109-,78-77-00-114-116-00-67-00-68-114-32-,8/5/2016 19:08,6261531,2128079,11/1/2019 10:04,TRUE,11/1/2019 10:21,,11/1/2019 10:07,Harassment / Abuse,1,0,0,1,44.7,10,i feel like i am being stalked by a boy in my class. he would do things like call my phone multiple times and text my phone asking if i'll be in class for [DATE],Harassment / Abuse,2128179,0,0,10,,,,
HigherEd,101-85-105-115-105-32-105-111-110-115-118-,101-85-105-115-105-32-105-111-110-115-118-,4/3/2014 18:41,6261963,2128303,11/1/2019 12:39,TRUE,11/1/2019 12:47,,11/1/2019 12:41,Theft / Lost Item,1,0,0,0,86,7,Another bike stolen from [ORG] community [ORG] yard grey and red specialized xl bike Court yard scattered with cut locks and cords,Theft / Lost Item,2128403,0,0,7,,,,
HigherEd,111-65-105-97-32-32-105-101-114-97-122-,65-65-47-32-45-83-85-116-83-32-32-,9/28/2017 19:00,2549847,2128366,11/1/2019 13:21,TRUE,11/1/2019 13:26,,11/1/2019 13:22,Suspicious Activity,1,0,0,0,36,5,This was on the ground by coor hall/ neeb area,Suspicious Activity,2128466,0,0,5,,,,
HigherEd,32-72-114-111-105-105-103-105-105-111-104-,32-72-114-111-105-105-103-105-105-111-104-,7/31/2014 15:28,4194673,2128413,11/1/2019 13:50,TRUE,11/1/2019 13:54,,11/1/2019 13:51,Harassment / Abuse,1,0,0,1,51.6,5,"At [PERSON], me and # friends were forcibly grabbed and told to leave. They're reasoning for this was because we had males with us and they didn't want boys in the house. In all of the commotion, one of the Sober brothers in an orange shirt punched my female friend and then told her she shouldn't have been in the way. My friend has no physical damage, thankfully. But the way he reacted and the way he treated me and my friends was aggressive and should not be taken lightly.",Harassment / Abuse,2128513,0,0,5,,,,
HigherEd,00-86-00-00-00-00-85-00-67-00-32-,00-86-00-00-00-00-85-00-67-00-00-,8/15/2013 1:06,5988523,2128463,11/1/2019 14:16,TRUE,11/1/2019 16:58,,11/1/2019 14:18,Suspicious Activity,1,0,0,1,126.25,8,Homeless/disoriented/possible intoxicated individual sitting towards the alley/parking lot near the back of ### [LOC] street. Has been just sitting for several hours and staggering around.,Suspicious Activity,2128563,0,0,8,,,,
HigherEd,32-89-00-110-105-116-108-00-97-110-101-,32-89-00-110-105-116-108-00-97-110-101-,1/15/2015 19:54,6262328,2128611,11/1/2019 16:00,TRUE,11/1/2019 16:06,,11/1/2019 16:01,Suspicious Activity,1,0,0,1,39.75,4,There's a white man in a black sweater walking around the [ORG] parking lot looking into cars and asking people if they're allowed to park there. Not clear if he's a [ORG] affiliate (no [ACRONYM] or uniform) or if he's supposed to be there asking people questions.,Suspicious Activity,2128711,0,0,4,,,,
